_id,data_di_misurazione,id_station,denominazione,comune,provincia,Longitude,Latitude,tipologia_di_area,tipologia_di_stazione,rete,interesse_rete,inquinante_misurato,valore_inquinante_misurato,limite,unita_misura,superamenti,indice_qualita,classe_qualita
1385,2023-10-05T00:00:00,94,Torchiarolo-Lendinuso,Torchiarolo,Brindisi,18.078880,40.517502,Rurale,Industriale,RRQA,PUBBLICO,PM10,25.0,50.5,µg/m³,7,50,buona
1386,2023-10-05T00:00:00,94,Torchiarolo-Lendinuso,Torchiarolo,Brindisi,18.078880,40.517502,Rurale,Industriale,RRQA,PUBBLICO,SO2,3.2,350.0,µg/m³,0,1,ottima
1387,2023-10-05T00:00:00,111,Candela - Ex Comes,Candela,Foggia,15.523055,41.173055,Rurale,Fondo,RRQA,PRIVATO,CO,0.8,10.0,mg/m³,0,8,ottima
1388,2023-10-05T00:00:00,111,Candela - Ex Comes,Candela,Foggia,15.523055,41.173055,Rurale,Fondo,RRQA,PRIVATO,NO2,21.0,200.0,µg/m³,0,11,ottima
1389,2023-10-05T00:00:00,111,Candela - Ex Comes,Candela,Foggia,15.523055,41.173055,Rurale,Fondo,RRQA,PRIVATO,O3,79.0,180.0,µg/m³,0,44,buona
1390,2023-10-05T00:00:00,111,Candela - Ex Comes,Candela,Foggia,15.523055,41.173055,Rurale,Fondo,RRQA,PRIVATO,PM10,26.0,50.5,µg/m³,0,51,buona
1391,2023-10-05T00:00:00,110,Candela - Scuola,Candela,Foggia,15.519444,41.133055,Suburbana,Fondo,RRQA,PRIVATO,C6H6,null,5.0,µg/m³,0,null,null
1392,2023-10-05T00:00:00,110,Candela - Scuola,Candela,Foggia,15.519444,41.133055,Suburbana,Fondo,RRQA,PRIVATO,CO,0.7,10.0,mg/m³,0,7,ottima
1393,2023-10-05T00:00:00,110,Candela - Scuola,Candela,Foggia,15.519444,41.133055,Suburbana,Fondo,RRQA,PRIVATO,NO2,34.0,200.0,µg/m³,0,17,ottima
1394,2023-10-05T00:00:00,110,Candela - Scuola,Candela,Foggia,15.519444,41.133055,Suburbana,Fondo,RRQA,PRIVATO,O3,63.0,180.0,µg/m³,0,35,buona
1395,2023-10-05T00:00:00,110,Candela - Scuola,Candela,Foggia,15.519444,41.133055,Suburbana,Fondo,RRQA,PRIVATO,PM10,25.0,50.5,µg/m³,0,50,buona
1396,2023-10-05T00:00:00,110,Candela - Scuola,Candela,Foggia,15.519444,41.133055,Suburbana,Fondo,RRQA,PRIVATO,SO2,4.0,350.0,µg/m³,0,1,ottima
1397,2023-10-05T00:00:00,76,Foggia - Rosati,Foggia,Foggia,15.548611,41.455555,Urbana,Fondo,RRQA,PUBBLICO,C6H6,0.7,5.0,µg/m³,0,14,ottima
1398,2023-10-05T00:00:00,76,Foggia - Rosati,Foggia,Foggia,15.548611,41.455555,Urbana,Fondo,RRQA,PUBBLICO,CO,0.6,10.0,mg/m³,0,6,ottima
1399,2023-10-05T00:00:00,76,Foggia - Rosati,Foggia,Foggia,15.548611,41.455555,Urbana,Fondo,RRQA,PUBBLICO,NO2,27.0,200.0,µg/m³,0,14,ottima
1400,2023-10-05T00:00:00,76,Foggia - Rosati,Foggia,Foggia,15.548611,41.455555,Urbana,Fondo,RRQA,PUBBLICO,PM10,18.0,50.5,µg/m³,8,36,buona
1401,2023-10-05T00:00:00,76,Foggia - Rosati,Foggia,Foggia,15.548611,41.455555,Urbana,Fondo,RRQA,PUBBLICO,PM2.5,12.0,25.0,µg/m³,9,48,buona
1402,2023-10-05T00:00:00,10,Manfredonia - Mandorli,Manfredonia,Foggia,15.909638,41.629333,Suburbana,Traffico,RRQA,PUBBLICO,C6H6,0.5,5.0,µg/m³,0,10,ottima
1403,2023-10-05T00:00:00,10,Manfredonia - Mandorli,Manfredonia,Foggia,15.909638,41.629333,Suburbana,Traffico,RRQA,PUBBLICO,CO,0.3,10.0,mg/m³,0,3,ottima
1404,2023-10-05T00:00:00,10,Manfredonia - Mandorli,Manfredonia,Foggia,15.909638,41.629333,Suburbana,Traffico,RRQA,PUBBLICO,NO2,34.0,200.0,µg/m³,0,17,ottima
1405,2023-10-05T00:00:00,10,Manfredonia - Mandorli,Manfredonia,Foggia,15.909638,41.629333,Suburbana,Traffico,RRQA,PUBBLICO,PM10,25.0,50.5,µg/m³,9,50,buona
1406,2023-10-05T00:00:00,8,Monte S. Angelo - Ciuffreda,Monte Sant Angelo,Foggia,15.945254,41.666109,Rurale,Fondo,RRQA,PUBBLICO,NO2,12.0,200.0,µg/m³,0,6,ottima
1407,2023-10-05T00:00:00,8,Monte S. Angelo - Ciuffreda,Monte Sant Angelo,Foggia,15.945254,41.666109,Rurale,Fondo,RRQA,PUBBLICO,O3,84.0,180.0,µg/m³,0,47,buona
1408,2023-10-05T00:00:00,8,Monte S. Angelo - Ciuffreda,Monte Sant Angelo,Foggia,15.945254,41.666109,Rurale,Fondo,RRQA,PUBBLICO,PM10,21.0,50.5,µg/m³,5,42,buona
1409,2023-10-05T00:00:00,112,San Severo  - Municipio,San Severo,Foggia,15.379722,41.696944,Suburbana,Fondo,RRQA,PUBBLICO,CO,0.2,10.0,mg/m³,0,2,ottima
1410,2023-10-05T00:00:00,112,San Severo  - Municipio,San Severo,Foggia,15.379722,41.696944,Suburbana,Fondo,RRQA,PUBBLICO,NO2,20.0,200.0,µg/m³,0,10,ottima
1411,2023-10-05T00:00:00,112,San Severo  - Municipio,San Severo,Foggia,15.379722,41.696944,Suburbana,Fondo,RRQA,PUBBLICO,O3,92.0,180.0,µg/m³,0,51,buona
1412,2023-10-05T00:00:00,112,San Severo  - Municipio,San Severo,Foggia,15.379722,41.696944,Suburbana,Fondo,RRQA,PUBBLICO,PM10,19.0,50.5,µg/m³,6,38,buona
1413,2023-10-05T00:00:00,112,San Severo  - Municipio,San Severo,Foggia,15.379722,41.696944,Suburbana,Fondo,RRQA,PUBBLICO,PM2.5,12.0,25.0,µg/m³,22,48,buona
1414,2023-10-05T00:00:00,85,San Severo - Azienda Russo,San Severo,Foggia,15.440833,41.546666,Rurale,Fondo,RRQA,PUBBLICO,NO2,7.0,200.0,µg/m³,0,4,ottima
1415,2023-10-05T00:00:00,85,San Severo - Azienda Russo,San Severo,Foggia,15.440833,41.546666,Rurale,Fondo,RRQA,PUBBLICO,O3,75.0,180.0,µg/m³,0,42,buona
1416,2023-10-05T00:00:00,85,San Severo - Azienda Russo,San Severo,Foggia,15.440833,41.546666,Rurale,Fondo,RRQA,PUBBLICO,PM10,21.0,50.5,µg/m³,4,42,buona
1417,2023-10-05T00:00:00,85,San Severo - Azienda Russo,San Severo,Foggia,15.440833,41.546666,Rurale,Fondo,RRQA,PUBBLICO,PM2.5,15.0,25.0,µg/m³,8,60,buona
1418,2023-10-05T00:00:00,100,Cokeria,Taranto,TA,17.217630,40.502050,null,null,ADI,PRIVATO,BLACK CARB,1022.0,null,ng/m³,null,null,null
1419,2023-10-05T00:00:00,100,Cokeria,Taranto,TA,17.217630,40.502050,null,null,ADI,PRIVATO,C6H6,15.1,5.0,µg/m³,250,null,null
1420,2023-10-05T00:00:00,100,Cokeria,Taranto,TA,17.217630,40.502050,null,null,ADI,PRIVATO,H2S,3.0,null,µg/m³,null,null,null
1421,2023-10-05T00:00:00,100,Cokeria,Taranto,TA,17.217630,40.502050,null,null,ADI,PRIVATO,IPA,6.0,null,ng/m³,null,null,null
1422,2023-10-05T00:00:00,100,Cokeria,Taranto,TA,17.217630,40.502050,null,null,ADI,PRIVATO,PM10,46.0,50.5,µg/m³,183,null,null
1423,2023-10-05T00:00:00,100,Cokeria,Taranto,TA,17.217630,40.502050,null,null,ADI,PRIVATO,PM2.5,30.0,25.0,µg/m³,177,null,null
1424,2023-10-05T00:00:00,103,Direzione,Taranto,TA,17.200550,40.501980,null,null,ADI,PRIVATO,BLACK CARB,1172.0,null,ng/m³,null,null,null
1425,2023-10-05T00:00:00,103,Direzione,Taranto,TA,17.200550,40.501980,null,null,ADI,PRIVATO,C6H6,5.0,5.0,µg/m³,94,null,null
1426,2023-10-05T00:00:00,103,Direzione,Taranto,TA,17.200550,40.501980,null,null,ADI,PRIVATO,H2S,3.0,null,µg/m³,null,null,null
1427,2023-10-05T00:00:00,103,Direzione,Taranto,TA,17.200550,40.501980,null,null,ADI,PRIVATO,IPA,3.0,null,ng/m³,null,null,null
1428,2023-10-05T00:00:00,103,Direzione,Taranto,TA,17.200550,40.501980,null,null,ADI,PRIVATO,PM10,38.0,50.5,µg/m³,27,null,null
1429,2023-10-05T00:00:00,103,Direzione,Taranto,TA,17.200550,40.501980,null,null,ADI,PRIVATO,PM2.5,17.0,25.0,µg/m³,36,null,null
1430,2023-10-05T00:00:00,104,Meteo Parchi,Taranto,TA,17.222180,40.496730,null,null,ADI,PRIVATO,BLACK CARB,1018.0,null,ng/m³,null,null,null
1431,2023-10-05T00:00:00,104,Meteo Parchi,Taranto,TA,17.222180,40.496730,null,null,ADI,PRIVATO,C6H6,0.8,5.0,µg/m³,100,null,null
1432,2023-10-05T00:00:00,104,Meteo Parchi,Taranto,TA,17.222180,40.496730,null,null,ADI,PRIVATO,CO,0.4,10.0,mg/m³,0,null,null
1433,2023-10-05T00:00:00,104,Meteo Parchi,Taranto,TA,17.222180,40.496730,null,null,ADI,PRIVATO,H2S,3.0,null,µg/m³,null,null,null
1434,2023-10-05T00:00:00,104,Meteo Parchi,Taranto,TA,17.222180,40.496730,null,null,ADI,PRIVATO,IPA,5.0,null,ng/m³,null,null,null
1435,2023-10-05T00:00:00,104,Meteo Parchi,Taranto,TA,17.222180,40.496730,null,null,ADI,PRIVATO,NO2,43.0,200.0,µg/m³,0,null,null
1436,2023-10-05T00:00:00,104,Meteo Parchi,Taranto,TA,17.222180,40.496730,null,null,ADI,PRIVATO,PM10,29.0,50.5,µg/m³,63,null,null
1437,2023-10-05T00:00:00,104,Meteo Parchi,Taranto,TA,17.222180,40.496730,null,null,ADI,PRIVATO,PM2.5,18.0,25.0,µg/m³,42,null,null
1438,2023-10-05T00:00:00,104,Meteo Parchi,Taranto,TA,17.222180,40.496730,null,null,ADI,PRIVATO,SO2,8.8,350.0,µg/m³,15,null,null
1439,2023-10-05T00:00:00,105,Portineria C,Taranto,TA,17.186560,40.518900,null,null,ADI,PRIVATO,BLACK CARB,1056.0,null,ng/m³,null,null,null
1440,2023-10-05T00:00:00,105,Portineria C,Taranto,TA,17.186560,40.518900,null,null,ADI,PRIVATO,C6H6,1.3,5.0,µg/m³,0,null,null
1441,2023-10-05T00:00:00,105,Portineria C,Taranto,TA,17.186560,40.518900,null,null,ADI,PRIVATO,IPA,4.0,null,ng/m³,null,null,null
1442,2023-10-05T00:00:00,105,Portineria C,Taranto,TA,17.186560,40.518900,null,null,ADI,PRIVATO,PM10,31.0,50.5,µg/m³,4,null,null
1443,2023-10-05T00:00:00,105,Portineria C,Taranto,TA,17.186560,40.518900,null,null,ADI,PRIVATO,PM2.5,17.0,25.0,µg/m³,3,null,null
1444,2023-10-05T00:00:00,102,Riv1,Taranto,TA,17.216900,40.518570,null,null,ADI,PRIVATO,BLACK CARB,736.0,null,ng/m³,null,null,null
1445,2023-10-05T00:00:00,102,Riv1,Taranto,TA,17.216900,40.518570,null,null,ADI,PRIVATO,C6H6,1.9,5.0,µg/m³,4,null,null
1446,2023-10-05T00:00:00,102,Riv1,Taranto,TA,17.216900,40.518570,null,null,ADI,PRIVATO,H2S,3.0,null,µg/m³,null,null,null
1447,2023-10-05T00:00:00,102,Riv1,Taranto,TA,17.216900,40.518570,null,null,ADI,PRIVATO,IPA,12.0,null,ng/m³,null,null,null
1448,2023-10-05T00:00:00,102,Riv1,Taranto,TA,17.216900,40.518570,null,null,ADI,PRIVATO,PM10,null,50.5,µg/m³,16,null,null
1449,2023-10-05T00:00:00,102,Riv1,Taranto,TA,17.216900,40.518570,null,null,ADI,PRIVATO,PM2.5,null,25.0,µg/m³,19,null,null
1450,2023-10-05T00:00:00,101,Tamburi - Via Orsini,Taranto,TA,17.225830,40.494510,null,null,RRQA,PRIVATO,BLACK CARB,1226.0,null,ng/m³,0,null,null
1451,2023-10-05T00:00:00,101,Tamburi - Via Orsini,Taranto,TA,17.225830,40.494510,null,null,RRQA,PRIVATO,C6H6,null,5.0,µg/m³,67,null,null
1452,2023-10-05T00:00:00,101,Tamburi - Via Orsini,Taranto,TA,17.225830,40.494510,null,null,RRQA,PRIVATO,H2S,1.0,null,µg/m³,0,null,null
1453,2023-10-05T00:00:00,101,Tamburi - Via Orsini,Taranto,TA,17.225830,40.494510,null,null,RRQA,PRIVATO,IPA,11.0,null,ng/m³,0,null,null
1454,2023-10-05T00:00:00,101,Tamburi - Via Orsini,Taranto,TA,17.225830,40.494510,null,null,RRQA,PRIVATO,NO2,39.0,200.0,µg/m³,0,20,ottima
1455,2023-10-05T00:00:00,101,Tamburi - Via Orsini,Taranto,TA,17.225830,40.494510,null,null,RRQA,PRIVATO,PM10,33.0,50.5,µg/m³,14,65,buona
1456,2023-10-05T00:00:00,101,Tamburi - Via Orsini,Taranto,TA,17.225830,40.494510,null,null,RRQA,PRIVATO,PM2.5,19.0,25.0,µg/m³,22,76,discreta
1457,2023-10-05T00:00:00,31,Arnesano - Riesci,Arnesano,Lecce,18.095074,40.346270,Suburbana,Fondo,RRQA,PUBBLICO,O3,96.0,180.0,µg/m³,0,53,buona
1458,2023-10-05T00:00:00,31,Arnesano - Riesci,Arnesano,Lecce,18.095074,40.346270,Suburbana,Fondo,RRQA,PUBBLICO,PM10,29.0,50.5,µg/m³,3,57,buona
1459,2023-10-05T00:00:00,51,Campi Salentina,Campi Salentina,Lecce,18.026509,40.397507,Suburbana,Fondo,RRQA,PUBBLICO,NO2,33.0,200.0,µg/m³,0,17,ottima
1460,2023-10-05T00:00:00,51,Campi Salentina,Campi Salentina,Lecce,18.026509,40.397507,Suburbana,Fondo,RRQA,PUBBLICO,PM10,28.0,50.5,µg/m³,13,55,buona
1461,2023-10-05T00:00:00,51,Campi Salentina,Campi Salentina,Lecce,18.026509,40.397507,Suburbana,Fondo,RRQA,PUBBLICO,PM2.5,20.0,25.0,µg/m³,20,80,discreta
1462,2023-10-05T00:00:00,50,Galatina - I.T.C.  La Porta ,Galatina,Lecce,18.174725,40.166947,Suburbana,Industriale,RRQA,PUBBLICO,CO,0.5,10.0,mg/m³,0,5,ottima
1463,2023-10-05T00:00:00,50,Galatina - I.T.C.  La Porta ,Galatina,Lecce,18.174725,40.166947,Suburbana,Industriale,RRQA,PUBBLICO,NO2,24.0,200.0,µg/m³,0,12,ottima
1464,2023-10-05T00:00:00,50,Galatina - I.T.C.  La Porta ,Galatina,Lecce,18.174725,40.166947,Suburbana,Industriale,RRQA,PUBBLICO,O3,97.0,180.0,µg/m³,0,54,buona
1465,2023-10-05T00:00:00,50,Galatina - I.T.C.  La Porta ,Galatina,Lecce,18.174725,40.166947,Suburbana,Industriale,RRQA,PUBBLICO,PM10,30.0,50.5,µg/m³,8,59,buona
1466,2023-10-05T00:00:00,50,Galatina - I.T.C.  La Porta ,Galatina,Lecce,18.174725,40.166947,Suburbana,Industriale,RRQA,PUBBLICO,PM2.5,21.0,25.0,µg/m³,20,84,discreta
1467,2023-10-05T00:00:00,113,Galatina-Colacem,Galatina,Lecce,18.192856,40.163964,Rurale,Industriale,RRQA,PUBBLICO,C6H6,0.4,5.0,µg/m³,0,8,ottima
1468,2023-10-05T00:00:00,113,Galatina-Colacem,Galatina,Lecce,18.192856,40.163964,Rurale,Industriale,RRQA,PUBBLICO,CO,0.3,10.0,mg/m³,0,3,ottima
1469,2023-10-05T00:00:00,113,Galatina-Colacem,Galatina,Lecce,18.192856,40.163964,Rurale,Industriale,RRQA,PUBBLICO,NO2,21.0,200.0,µg/m³,0,11,ottima
1470,2023-10-05T00:00:00,113,Galatina-Colacem,Galatina,Lecce,18.192856,40.163964,Rurale,Industriale,RRQA,PUBBLICO,PM10,36.0,50.5,µg/m³,6,71,discreta
1471,2023-10-05T00:00:00,113,Galatina-Colacem,Galatina,Lecce,18.192856,40.163964,Rurale,Industriale,RRQA,PUBBLICO,PM2.5,18.0,25.0,µg/m³,9,72,discreta
1472,2023-10-05T00:00:00,113,Galatina-Colacem,Galatina,Lecce,18.192856,40.163964,Rurale,Industriale,RRQA,PUBBLICO,SO2,3.6,350.0,µg/m³,0,1,ottima
1473,2023-10-05T00:00:00,28,Guagnano - Villa Baldassarri,Guagnano,Lecce,17.964477,40.418525,Suburbana,Fondo,RRQA,PUBBLICO,NO2,15.0,200.0,µg/m³,0,8,ottima
1474,2023-10-05T00:00:00,28,Guagnano - Villa Baldassarri,Guagnano,Lecce,17.964477,40.418525,Suburbana,Fondo,RRQA,PUBBLICO,PM10,25.0,50.5,µg/m³,17,50,buona
1475,2023-10-05T00:00:00,29,Lecce - Cerrate,Lecce,Lecce,18.116386,40.459696,Rurale,Fondo,RRQA,PUBBLICO,NO2,17.0,200.0,µg/m³,0,9,ottima
1476,2023-10-05T00:00:00,29,Lecce - Cerrate,Lecce,Lecce,18.116386,40.459696,Rurale,Fondo,RRQA,PUBBLICO,O3,114.0,180.0,µg/m³,0,63,buona
1477,2023-10-05T00:00:00,29,Lecce - Cerrate,Lecce,Lecce,18.116386,40.459696,Rurale,Fondo,RRQA,PUBBLICO,PM10,23.0,50.5,µg/m³,3,46,buona
1478,2023-10-05T00:00:00,29,Lecce - Cerrate,Lecce,Lecce,18.116386,40.459696,Rurale,Fondo,RRQA,PUBBLICO,PM2.5,18.0,25.0,µg/m³,3,72,discreta
1479,2023-10-05T00:00:00,47,Lecce - Garigliano,Lecce,Lecce,18.174327,40.364457,Urbana,Traffico,RRQA,PUBBLICO,C6H6,0.4,5.0,µg/m³,0,8,ottima
1480,2023-10-05T00:00:00,47,Lecce - Garigliano,Lecce,Lecce,18.174327,40.364457,Urbana,Traffico,RRQA,PUBBLICO,CO,0.5,10.0,mg/m³,0,5,ottima
1481,2023-10-05T00:00:00,47,Lecce - Garigliano,Lecce,Lecce,18.174327,40.364457,Urbana,Traffico,RRQA,PUBBLICO,NO2,49.0,200.0,µg/m³,0,25,ottima
1482,2023-10-05T00:00:00,47,Lecce - Garigliano,Lecce,Lecce,18.174327,40.364457,Urbana,Traffico,RRQA,PUBBLICO,PM10,28.0,50.5,µg/m³,6,55,buona
1483,2023-10-05T00:00:00,47,Lecce - Garigliano,Lecce,Lecce,18.174327,40.364457,Urbana,Traffico,RRQA,PUBBLICO,PM2.5,19.0,25.0,µg/m³,12,76,discreta
1484,2023-10-05T00:00:00,62,Lecce - Libertini,Lecce,Lecce,18.176667,40.351945,Urbana,Traffico,RRQA,PUBBLICO,C6H6,0.8,5.0,µg/m³,0,16,ottima
1485,2023-10-05T00:00:00,62,Lecce - Libertini,Lecce,Lecce,18.176667,40.351945,Urbana,Traffico,RRQA,PUBBLICO,CO,0.7,10.0,mg/m³,0,7,ottima
1486,2023-10-05T00:00:00,62,Lecce - Libertini,Lecce,Lecce,18.176667,40.351945,Urbana,Traffico,RRQA,PUBBLICO,NO2,55.0,200.0,µg/m³,0,28,ottima
1487,2023-10-05T00:00:00,62,Lecce - Libertini,Lecce,Lecce,18.176667,40.351945,Urbana,Traffico,RRQA,PUBBLICO,PM10,29.0,50.5,µg/m³,7,57,buona
1488,2023-10-05T00:00:00,62,Lecce - Libertini,Lecce,Lecce,18.176667,40.351945,Urbana,Traffico,RRQA,PUBBLICO,PM2.5,21.0,25.0,µg/m³,14,84,discreta
1489,2023-10-05T00:00:00,49,Maglie,Maglie,Lecce,18.294098,40.123636,Suburbana,Traffico,RRQA,PUBBLICO,CO,0.6,10.0,mg/m³,0,6,ottima
1490,2023-10-05T00:00:00,49,Maglie,Maglie,Lecce,18.294098,40.123636,Suburbana,Traffico,RRQA,PUBBLICO,NO2,51.0,200.0,µg/m³,0,26,ottima
1491,2023-10-05T00:00:00,49,Maglie,Maglie,Lecce,18.294098,40.123636,Suburbana,Traffico,RRQA,PUBBLICO,O3,93.0,180.0,µg/m³,0,52,buona
1492,2023-10-05T00:00:00,49,Maglie,Maglie,Lecce,18.294098,40.123636,Suburbana,Traffico,RRQA,PUBBLICO,PM10,22.0,50.5,µg/m³,7,44,buona
1493,2023-10-05T00:00:00,49,Maglie,Maglie,Lecce,18.294098,40.123636,Suburbana,Traffico,RRQA,PUBBLICO,PM2.5,17.0,25.0,µg/m³,15,68,discreta
1494,2023-10-05T00:00:00,49,Maglie,Maglie,Lecce,18.294098,40.123636,Suburbana,Traffico,RRQA,PUBBLICO,SO2,1.3,350.0,µg/m³,0,0,ottima
1495,2023-10-05T00:00:00,95,Surbo - Croce ,Surbo,Lecce,18.120835,40.411940,Rurale,Industriale,RRQA,PUBBLICO,NO2,32.0,200.0,µg/m³,0,16,ottima
1496,2023-10-05T00:00:00,95,Surbo - Croce ,Surbo,Lecce,18.120835,40.411940,Rurale,Industriale,RRQA,PUBBLICO,PM10,35.0,50.5,µg/m³,6,69,discreta
1497,2023-10-05T00:00:00,95,Surbo - Croce ,Surbo,Lecce,18.120835,40.411940,Rurale,Industriale,RRQA,PUBBLICO,SO2,2.2,350.0,µg/m³,0,1,ottima
1498,2023-10-05T00:00:00,41,Grottaglie,Grottaglie,Taranto,17.423879,40.537776,Suburbana,Fondo,RRQA,PUBBLICO,NO2,null,200.0,µg/m³,0,null,null
1499,2023-10-05T00:00:00,41,Grottaglie,Grottaglie,Taranto,17.423879,40.537776,Suburbana,Fondo,RRQA,PUBBLICO,O3,112.0,180.0,µg/m³,0,62,buona
1500,2023-10-05T00:00:00,41,Grottaglie,Grottaglie,Taranto,17.423879,40.537776,Suburbana,Fondo,RRQA,PUBBLICO,PM10,36.0,50.5,µg/m³,3,71,discreta
1501,2023-10-05T00:00:00,42,Martina Franca,Martina Franca,Taranto,17.331939,40.700826,Urbana,Traffico,RRQA,PUBBLICO,C6H6,1.3,5.0,µg/m³,0,26,ottima
1502,2023-10-05T00:00:00,42,Martina Franca,Martina Franca,Taranto,17.331939,40.700826,Urbana,Traffico,RRQA,PUBBLICO,NO2,71.0,200.0,µg/m³,0,36,buona
1503,2023-10-05T00:00:00,42,Martina Franca,Martina Franca,Taranto,17.331939,40.700826,Urbana,Traffico,RRQA,PUBBLICO,PM10,35.0,50.5,µg/m³,10,69,discreta
1504,2023-10-05T00:00:00,75,Massafra,Massafra,Taranto,17.116690,40.593761,Urbana,Industriale,RRQA,PUBBLICO,C6H6,0.9,5.0,µg/m³,0,18,ottima
1505,2023-10-05T00:00:00,75,Massafra,Massafra,Taranto,17.116690,40.593761,Urbana,Industriale,RRQA,PUBBLICO,NO2,42.0,200.0,µg/m³,0,21,ottima
1506,2023-10-05T00:00:00,75,Massafra,Massafra,Taranto,17.116690,40.593761,Urbana,Industriale,RRQA,PUBBLICO,PM10,32.0,50.5,µg/m³,6,63,buona
1507,2023-10-05T00:00:00,75,Massafra,Massafra,Taranto,17.116690,40.593761,Urbana,Industriale,RRQA,PUBBLICO,SO2,7.6,350.0,µg/m³,0,2,ottima
1508,2023-10-05T00:00:00,18,Statte - Sorgenti,Statte,Taranto,17.203325,40.562499,suburbana,industriale,RRQA,PUBBLICO,CO,0.6,10.0,mg/m³,0,6,ottima
1509,2023-10-05T00:00:00,18,Statte - Sorgenti,Statte,Taranto,17.203325,40.562499,suburbana,industriale,RRQA,PUBBLICO,H2S,1.0,null,µg/m³,0,null,null
1510,2023-10-05T00:00:00,18,Statte - Sorgenti,Statte,Taranto,17.203325,40.562499,suburbana,industriale,RRQA,PUBBLICO,IPA,2.0,null,ng/m³,0,null,null
1511,2023-10-05T00:00:00,18,Statte - Sorgenti,Statte,Taranto,17.203325,40.562499,suburbana,industriale,RRQA,PUBBLICO,NO2,27.0,200.0,µg/m³,0,14,ottima
1512,2023-10-05T00:00:00,18,Statte - Sorgenti,Statte,Taranto,17.203325,40.562499,suburbana,industriale,RRQA,PUBBLICO,PM10,27.0,50.5,µg/m³,4,53,buona
1513,2023-10-05T00:00:00,18,Statte - Sorgenti,Statte,Taranto,17.203325,40.562499,suburbana,industriale,RRQA,PUBBLICO,SO2,11.2,350.0,µg/m³,0,3,ottima
1514,2023-10-05T00:00:00,40,Statte - Wind,Statte,Taranto,17.173611,40.526111,Rurale,Industriale,RRQA,PUBBLICO,NO2,37.0,200.0,µg/m³,0,19,ottima
1515,2023-10-05T00:00:00,40,Statte - Wind,Statte,Taranto,17.173611,40.526111,Rurale,Industriale,RRQA,PUBBLICO,PM10,31.0,50.5,µg/m³,8,61,buona
1516,2023-10-05T00:00:00,40,Statte - Wind,Statte,Taranto,17.173611,40.526111,Rurale,Industriale,RRQA,PUBBLICO,SO2,3.9,350.0,µg/m³,0,1,ottima
1517,2023-10-05T00:00:00,22,Taranto - Alto Adige,Taranto,Taranto,17.263602,40.460553,null,null,RRQA,PUBBLICO,C6H6,0.9,5.0,µg/m³,0,18,ottima
1518,2023-10-05T00:00:00,22,Taranto - Alto Adige,Taranto,Taranto,17.263602,40.460553,null,null,RRQA,PUBBLICO,CO,0.6,10.0,mg/m³,0,6,ottima
1519,2023-10-05T00:00:00,22,Taranto - Alto Adige,Taranto,Taranto,17.263602,40.460553,null,null,RRQA,PUBBLICO,IPA,8.0,null,ng/m³,0,null,null
1520,2023-10-05T00:00:00,22,Taranto - Alto Adige,Taranto,Taranto,17.263602,40.460553,null,null,RRQA,PUBBLICO,NO2,47.0,200.0,µg/m³,0,24,ottima
1521,2023-10-05T00:00:00,22,Taranto - Alto Adige,Taranto,Taranto,17.263602,40.460553,null,null,RRQA,PUBBLICO,PM10,26.0,50.5,µg/m³,6,51,buona
1522,2023-10-05T00:00:00,22,Taranto - Alto Adige,Taranto,Taranto,17.263602,40.460553,null,null,RRQA,PUBBLICO,PM2.5,20.0,25.0,µg/m³,7,80,discreta
1523,2023-10-05T00:00:00,22,Taranto - Alto Adige,Taranto,Taranto,17.263602,40.460553,null,null,RRQA,PUBBLICO,SO2,4.4,350.0,µg/m³,0,1,ottima
1524,2023-10-05T00:00:00,19,Taranto - Archimede,Taranto,Taranto,17.233048,40.494441,null,null,RRQA,PUBBLICO,CO,0.4,10.0,mg/m³,0,4,ottima
1525,2023-10-05T00:00:00,19,Taranto - Archimede,Taranto,Taranto,17.233048,40.494441,null,null,RRQA,PUBBLICO,H2S,2.0,null,µg/m³,0,null,null
1526,2023-10-05T00:00:00,19,Taranto - Archimede,Taranto,Taranto,17.233048,40.494441,null,null,RRQA,PUBBLICO,NO2,49.0,200.0,µg/m³,0,25,ottima
1527,2023-10-05T00:00:00,19,Taranto - Archimede,Taranto,Taranto,17.233048,40.494441,null,null,RRQA,PUBBLICO,PM10,37.0,50.5,µg/m³,5,73,discreta
1528,2023-10-05T00:00:00,19,Taranto - Archimede,Taranto,Taranto,17.233048,40.494441,null,null,RRQA,PUBBLICO,PM2.5,24.0,25.0,µg/m³,1,96,discreta
1529,2023-10-05T00:00:00,19,Taranto - Archimede,Taranto,Taranto,17.233048,40.494441,null,null,RRQA,PUBBLICO,SO2,4.8,350.0,µg/m³,0,1,ottima
1530,2023-10-05T00:00:00,37,Taranto - CISI,Taranto,Taranto,17.253416,40.520934,Rurale,Industriale,RRQA,PUBBLICO,C6H6,0.7,5.0,µg/m³,0,14,ottima
1531,2023-10-05T00:00:00,37,Taranto - CISI,Taranto,Taranto,17.253416,40.520934,Rurale,Industriale,RRQA,PUBBLICO,CO,0.4,10.0,mg/m³,0,4,ottima
1532,2023-10-05T00:00:00,37,Taranto - CISI,Taranto,Taranto,17.253416,40.520934,Rurale,Industriale,RRQA,PUBBLICO,H2S,null,null,µg/m³,0,null,null
